field,G;intensity,a.u.
3193.92;2663
3194.02;2662
3194.12;2660
3194.22;2658
3194.32;2658
3194.42;2657
3194.52;2656
3194.62;2655
3194.72;2655
3194.82;2650
3194.92;2653
3195.02;2651
3195.12;2651
3195.22;2649
3195.32;2647
3195.42;2648
3195.52;2646
3195.62;2646
3195.72;2644
3195.82;2644
3195.92;2643
3196.02;2644
3196.12;2642
3196.22;2641
3196.32;2641
3196.42;2641
3196.52;2641
3196.62;2641
3196.72;2641
3196.82;2640
3196.92;2639
3197.02;2634
3197.12;2636
3197.22;2635
3197.32;2635
3197.42;2635
3197.52;2634
3197.62;2632
3197.72;2631
3197.82;2633
3197.92;2632
3198.02;2635
3198.12;2633
3198.22;2633
3198.32;2632
3198.42;2632
3198.52;2629
3198.62;2628
3198.72;2626
3198.82;2625
3198.92;2625
3199.03;2624
3199.13;2623
3199.23;2623
3199.33;2625
3199.43;2625
3199.53;2625
3199.63;2625
3199.73;2626
3199.83;2626
3199.93;2624
3200.03;2623
3200.13;2623
3200.23;2627
3200.33;2622
3200.43;2622
3200.53;2620
3200.63;2619
3200.73;2617
3200.83;2615
3200.93;2614
3201.03;2613
3201.13;2612
3201.23;2610
3201.33;2609
3201.43;2608
3201.53;2609
3201.63;2610
3201.73;2611
3201.83;2612
3201.93;2614
3202.03;2612
3202.13;2611
3202.23;2610
3202.33;2609
3202.43;2608
3202.53;2604
3202.63;2602
3202.73;2600
3202.83;2600
3202.93;2596
3203.03;2598
3203.13;2597
3203.23;2597
3203.33;2595
3203.43;2593
3203.53;2595
3203.63;2592
3203.73;2593
3203.83;2591
3203.93;2592
3204.03;2593
3204.13;2594
3204.23;2594
3204.33;2594
3204.43;2595
3204.53;2594
3204.63;2594
3204.73;2591
3204.83;2588
3204.93;2587
3205.03;2584
3205.13;2579
3205.23;2579
3205.33;2577
3205.43;2576
3205.53;2576
3205.63;2574
3205.73;2574
3205.83;2573
3205.93;2572
3206.03;2571
3206.13;2577
3206.23;2572
3206.33;2572
3206.43;2571
3206.53;2571
3206.63;2574
3206.73;2573
3206.83;2575
3206.93;2574
3207.04;2574
3207.14;2572
3207.24;2571
3207.34;2568
3207.44;2569
3207.54;2569
3207.64;2570
3207.74;2570
3207.84;2571
3207.94;2570
3208.04;2569
3208.14;2567
3208.24;2566
3208.34;2568
3208.44;2563
3208.54;2561
3208.64;2563
3208.74;2564
3208.84;2563
3208.94;2564
3209.04;2563
3209.14;2562
3209.24;2562
3209.34;2558
3209.44;2561
3209.54;2559
3209.64;2559
3209.74;2557
3209.84;2556
3209.94;2557
3210.04;2557
3210.14;2556
3210.24;2554
3210.34;2554
3210.44;2552
3210.54;2552
3210.64;2551
3210.74;2550
3210.84;2550
3210.94;2550
3211.04;2548
3211.14;2545
3211.24;2544
3211.34;2544
3211.44;2541
3211.54;2536
3211.64;2538
3211.74;2536
3211.84;2533
3211.94;2533
3212.04;2538
3212.14;2535
3212.24;2535
3212.34;2535
3212.44;2534
3212.54;2535
3212.64;2532
3212.74;2532
3212.84;2531
3212.94;2530
3213.04;2530
3213.14;2530
3213.24;2531
3213.34;2531
3213.44;2532
3213.54;2530
3213.64;2529
3213.74;2527
3213.84;2527
3213.94;2525
3214.04;2525
3214.14;2524
3214.24;2524
3214.34;2523
3214.44;2523
3214.54;2523
3214.64;2522
3214.74;2524
3214.84;2522
3214.94;2523
3215.05;2521
3215.15;2521
3215.25;2516
3215.35;2518
3215.45;2518
3215.55;2518
3215.65;2517
3215.75;2514
3215.85;2514
3215.95;2512
3216.05;2511
3216.15;2509
3216.25;2509
3216.35;2508
3216.45;2510
3216.55;2510
3216.65;2511
3216.75;2512
3216.85;2512
3216.95;2511
3217.05;2509
3217.15;2508
3217.25;2506
3217.35;2505
3217.45;2499
3217.55;2501
3217.65;2499
3217.75;2499
3217.85;2498
3217.95;2498
3218.05;2499
3218.15;2499
3218.25;2499
3218.35;2499
3218.45;2500
3218.55;2497
3218.65;2497
3218.75;2495
3218.85;2495
3218.95;2493
3219.05;2493
3219.15;2495
3219.25;2492
3219.35;2491
3219.45;2491
3219.55;2490
3219.65;2489
3219.75;2491
3219.85;2492
3219.95;2493
3220.05;2493
3220.15;2492
3220.25;2491
3220.35;2491
3220.45;2489
3220.55;2487
3220.65;2488
3220.75;2481
3220.85;2481
3220.95;2478
3221.05;2476
3221.15;2476
3221.25;2475
3221.35;2476
3221.45;2475
3221.55;2473
3221.65;2471
3221.75;2471
3221.85;2470
3221.95;2472
3222.05;2472
3222.15;2473
3222.25;2473
3222.35;2473
3222.45;2471
3222.55;2468
3222.65;2467
3222.75;2467
3222.85;2469
3222.95;2467
3223.06;2465
3223.16;2464
3223.26;2462
3223.36;2460
3223.46;2463
3223.56;2463
3223.66;2463
3223.76;2463
3223.86;2458
3223.96;2461
3224.06;2458
3224.16;2459
3224.26;2460
3224.36;2457
3224.46;2456
3224.56;2454
3224.66;2453
3224.76;2451
3224.86;2449
3224.96;2448
3225.06;2450
3225.16;2446
3225.26;2445
3225.36;2443
3225.46;2442
3225.56;2441
3225.66;2443
3225.76;2443
3225.86;2444
3225.96;2443
3226.06;2439
3226.16;2440
3226.26;2440
3226.36;2438
3226.46;2438
3226.56;2440
3226.66;2436
3226.76;2435
3226.86;2436
3226.96;2435
3227.06;2437
3227.16;2435
3227.26;2438
3227.36;2440
3227.46;2440
3227.56;2442
3227.66;2443
3227.76;2443
3227.86;2442
3227.96;2441
3228.06;2438
3228.16;2436
3228.26;2432
3228.36;2432
3228.46;2430
3228.56;2429
3228.66;2428
3228.76;2428
3228.86;2424
3228.96;2422
3229.06;2422
3229.16;2421
3229.26;2421
3229.36;2418
3229.46;2416
3229.56;2415
3229.66;2415
3229.76;2413
3229.86;2415
3229.96;2413
3230.06;2414
3230.16;2415
3230.26;2413
3230.36;2415
3230.46;2413
3230.56;2415
3230.66;2414
3230.76;2413
3230.86;2411
3230.96;2412
3231.07;2410
3231.17;2408
3231.27;2408
3231.37;2409
3231.47;2409
3231.57;2408
3231.67;2408
3231.77;2408
3231.87;2407
3231.97;2402
3232.07;2405
3232.17;2405
3232.27;2404
3232.37;2403
3232.47;2402
3232.57;2401
3232.67;2399
3232.77;2402
3232.87;2402
3232.97;2404
3233.07;2404
3233.17;2403
3233.27;2402
3233.37;2401
3233.47;2399
3233.57;2398
3233.67;2400
3233.77;2400
3233.87;2401
3233.97;2400
3234.07;2400
3234.17;2398
3234.27;2399
3234.37;2399
3234.47;2400
3234.57;2398
3234.67;2395
3234.77;2393
3234.87;2390
3234.97;2387
3235.07;2385
3235.17;2387
3235.27;2381
3235.37;2380
3235.47;2379
3235.57;2378
3235.67;2379
3235.77;2378
3235.87;2378
3235.97;2378
3236.07;2377
3236.17;2376
3236.27;2374
3236.37;2372
3236.47;2373
3236.57;2372
3236.67;2373
3236.77;2374
3236.87;2374
3236.97;2373
3237.07;2372
3237.17;2373
3237.27;2373
3237.37;2375
3237.47;2373
3237.57;2372
3237.67;2369
3237.77;2366
3237.87;2363
3237.97;2362
3238.07;2361
3238.17;2360
3238.27;2359
3238.37;2355
3238.47;2357
3238.57;2356
3238.67;2358
3238.77;2358
3238.87;2355
3238.97;2355
3239.08;2354
3239.18;2353
3239.28;2353
3239.38;2352
3239.48;2352
3239.58;2354
3239.68;2352
3239.78;2352
3239.88;2352
3239.98;2350
3240.08;2348
3240.18;2348
3240.28;2347
3240.38;2346
3240.48;2345
3240.58;2341
3240.68;2344
3240.78;2345
3240.88;2344
3240.98;2344
3241.08;2347
3241.18;2344
3241.28;2343
3241.38;2341
3241.48;2341
3241.58;2345
3241.68;2339
3241.78;2338
3241.88;2337
3241.98;2336
3242.08;2335
3242.18;2335
3242.28;2335
3242.38;2335
3242.48;2335
3242.58;2333
3242.68;2333
3242.78;2330
3242.88;2330
3242.98;2329
3243.08;2327
3243.18;2325
3243.28;2325
3243.38;2319
3243.48;2318
3243.58;2319
3243.68;2320
3243.78;2324
3243.88;2321
3243.98;2322
3244.08;2322
3244.18;2322
3244.28;2319
3244.38;2320
3244.48;2319
3244.58;2318
3244.68;2318
3244.78;2314
3244.88;2316
3244.98;2316
3245.08;2317
3245.18;2317
3245.28;2317
3245.38;2317
3245.48;2318
3245.58;2315
3245.68;2314
3245.78;2313
3245.88;2313
3245.98;2314
3246.08;2312
3246.18;2310
3246.28;2308
3246.38;2306
3246.48;2299
3246.58;2301
3246.68;2299
3246.78;2298
3246.88;2297
3246.98;2295
3247.09;2294
3247.19;2292
3247.29;2293
3247.39;2294
3247.49;2294
3247.59;2293
3247.69;2293
3247.79;2293
3247.89;2292
3247.99;2290
3248.09;2288
3248.19;2288
3248.29;2285
3248.39;2285
3248.49;2283
3248.59;2282
3248.69;2281
3248.79;2283
3248.89;2283
3248.99;2284
3249.09;2284
3249.19;2284
3249.29;2285
3249.39;2283
3249.49;2282
3249.59;2281
3249.69;2285
3249.79;2277
3249.89;2276
3249.99;2274
3250.09;2274
3250.19;2274
3250.29;2272
3250.39;2273
3250.49;2270
3250.59;2271
3250.69;2272
3250.79;2274
3250.89;2275
3250.99;2277
3251.09;2276
3251.19;2275
3251.29;2274
3251.39;2273
3251.49;2272
3251.59;2271
3251.69;2272
3251.79;2272
3251.89;2273
3251.99;2270
3252.09;2270
3252.19;2268
3252.29;2266
3252.39;2264
3252.49;2265
3252.59;2267
3252.69;2266
3252.79;2265
3252.89;2260
3252.99;2261
3253.09;2257
3253.19;2256
3253.29;2255
3253.39;2254
3253.49;2255
3253.59;2253
3253.69;2252
3253.79;2251
3253.89;2249
3253.99;2249
3254.09;2251
3254.19;2249
3254.29;2250
3254.39;2250
3254.49;2249
3254.59;2248
3254.69;2248
3254.79;2246
3254.89;2244
3254.99;2244
3255.1;2241
3255.2;2244
3255.3;2244
3255.4;2243
3255.5;2243
3255.6;2242
3255.7;2239
3255.8;2237
3255.9;2234
3256;2233
3256.1;2236
3256.2;2234
3256.3;2235
3256.4;2233
3256.5;2233
3256.6;2233
3256.7;2233
3256.8;2235
3256.9;2235
3257;2236
3257.1;2235
3257.2;2234
3257.3;2230
3257.4;2231
3257.5;2231
3257.6;2230
3257.7;2229
3257.8;2231
3257.9;2230
3258;2228
3258.1;2228
3258.2;2228
3258.3;2233
3258.4;2229
3258.5;2229
3258.6;2227
3258.7;2227
3258.8;2225
3258.9;2226
3259;2222
3259.1;2220
3259.2;2218
3259.3;2215
3259.4;2215
3259.5;2212
3259.6;2213
3259.7;2213
3259.8;2212
3259.9;2210
3260;2210
3260.1;2207
3260.2;2206
3260.3;2206
3260.4;2205
3260.5;2205
3260.6;2203
3260.7;2202
3260.8;2201
3260.9;2201
3261;2196
3261.1;2198
3261.2;2198
3261.3;2197
3261.4;2197
3261.5;2194
3261.6;2196
3261.7;2195
3261.8;2197
3261.9;2196
3262;2196
3262.1;2197
3262.2;2197
3262.3;2197
3262.4;2196
3262.5;2194
3262.6;2193
3262.7;2193
3262.8;2190
3262.9;2189
3263.01;2188
3263.11;2188
3263.21;2187
3263.31;2189
3263.41;2190
3263.51;2190
3263.61;2191
3263.71;2188
3263.81;2189
3263.91;2185
3264.01;2182
3264.11;2178
3264.21;2182
3264.31;2176
3264.41;2173
3264.51;2172
3264.61;2172
3264.71;2175
3264.81;2173
3264.91;2174
3265.01;2172
3265.11;2172
3265.21;2170
3265.31;2166
3265.41;2164
3265.51;2164
3265.61;2163
3265.71;2161
3265.81;2161
3265.91;2160
3266.01;2162
3266.11;2160
3266.21;2161
3266.31;2160
3266.41;2163
3266.51;2161
3266.61;2162
3266.71;2161
3266.81;2160
3266.91;2161
3267.01;2160
3267.11;2161
3267.21;2160
3267.31;2160
3267.41;2156
3267.51;2160
3267.61;2160
3267.71;2163
3267.81;2164
3267.91;2163
3268.01;2165
3268.11;2162
3268.21;2161
3268.31;2158
3268.41;2156
3268.51;2155
3268.61;2156
3268.71;2153
3268.81;2151
3268.91;2150
3269.01;2149
3269.11;2148
3269.21;2146
3269.31;2144
3269.41;2144
3269.51;2140
3269.61;2134
3269.71;2138
3269.81;2137
3269.91;2136
3270.01;2136
3270.11;2135
3270.21;2136
3270.31;2135
3270.41;2134
3270.51;2134
3270.61;2135
3270.71;2134
3270.81;2133
3270.91;2131
3271.02;2130
3271.12;2129
3271.22;2128
3271.32;2128
3271.42;2125
3271.52;2124
3271.62;2123
3271.72;2126
3271.82;2124
3271.92;2126
3272.02;2127
3272.12;2127
3272.22;2127
3272.32;2127
3272.42;2126
3272.52;2123
3272.62;2122
3272.72;2121
3272.82;2126
3272.92;2120
3273.02;2120
3273.12;2120
3273.22;2118
3273.32;2119
3273.42;2118
3273.52;2117
3273.62;2115
3273.72;2116
3273.82;2115
3273.92;2116
3274.02;2113
3274.12;2114
3274.22;2112
3274.32;2112
3274.42;2112
3274.52;2111
3274.62;2109
3274.72;2107
3274.82;2107
3274.92;2106
3275.02;2108
3275.12;2107
3275.22;2106
3275.32;2106
3275.42;2104
3275.52;2100
3275.62;2100
3275.72;2099
3275.82;2098
3275.92;2097
3276.02;2093
3276.12;2097
3276.22;2095
3276.32;2094
3276.42;2091
3276.52;2089
3276.62;2089
3276.72;2088
3276.82;2088
3276.92;2086
3277.02;2086
3277.12;2085
3277.22;2087
3277.32;2086
3277.42;2087
3277.52;2087
3277.62;2089
3277.72;2089
3277.82;2090
3277.92;2090
3278.02;2089
3278.12;2089
3278.22;2085
3278.32;2085
3278.42;2083
3278.52;2081
3278.62;2079
3278.72;2081
3278.82;2077
3278.92;2076
3279.03;2076
3279.13;2075
3279.23;2077
3279.33;2073
3279.43;2073
3279.53;2072
3279.63;2070
3279.73;2069
3279.83;2068
3279.93;2069
3280.03;2068
3280.13;2068
3280.23;2068
3280.33;2067
3280.43;2065
3280.53;2068
3280.63;2068
3280.73;2068
3280.83;2067
3280.93;2066
3281.03;2064
3281.13;2065
3281.23;2064
3281.33;2063
3281.43;2066
3281.53;2062
3281.63;2063
3281.73;2061
3281.83;2060
3281.93;2057
3282.03;2056
3282.13;2054
3282.23;2053
3282.33;2051
3282.43;2048
3282.53;2049
3282.63;2047
3282.73;2049
3282.83;2049
3282.93;2048
3283.03;2048
3283.13;2048
3283.23;2047
3283.33;2046
3283.43;2046
3283.53;2046
3283.63;2048
3283.73;2046
3283.83;2047
3283.93;2046
3284.03;2044
3284.13;2038
3284.23;2040
3284.33;2039
3284.43;2038
3284.53;2037
3284.63;2031
3284.73;2033
3284.83;2032
3284.93;2034
3285.03;2035
3285.13;2035
3285.23;2037
3285.33;2038
3285.43;2038
3285.53;2038
3285.63;2038
3285.73;2040
3285.83;2041
3285.93;2039
3286.03;2038
3286.13;2037
3286.23;2035
3286.33;2031
3286.43;2030
3286.53;2028
3286.63;2027
3286.73;2026
3286.83;2021
3286.93;2020
3287.04;2021
3287.14;2020
3287.24;2019
3287.34;2022
3287.44;2018
3287.54;2017
3287.64;2016
3287.74;2014
3287.84;2016
3287.94;2014
3288.04;2014
3288.14;2014
3288.24;2014
3288.34;2015
3288.44;2014
3288.54;2013
3288.64;2013
3288.74;2013
3288.84;2012
3288.94;2011
3289.04;2007
3289.14;2008
3289.24;2009
3289.34;2010
3289.44;2009
3289.54;2010
3289.64;2007
3289.74;2006
3289.84;2005
3289.94;2004
3290.04;2005
3290.14;2002
3290.24;2002
3290.34;2000
3290.44;2000
3290.54;1995
3290.64;1997
3290.74;1995
3290.84;1994
3290.94;1993
3291.04;1990
3291.14;1991
3291.24;1989
3291.34;1990
3291.44;1992
3291.54;1993
3291.64;1993
3291.74;1993
3291.84;1991
3291.94;1990
3292.04;1990
3292.14;1990
3292.24;1989
3292.34;1988
3292.44;1987
3292.54;1986
3292.64;1985
3292.74;1981
3292.84;1984
3292.94;1984
3293.04;1985
3293.14;1985
3293.24;1983
3293.34;1983
3293.44;1980
3293.54;1979
3293.64;1978
3293.74;1978
3293.84;1976
3293.94;1974
3294.04;1972
3294.14;1971
3294.24;1970
3294.34;1968
3294.44;1970
3294.54;1969
3294.64;1969
3294.74;1967
3294.84;1966
3294.94;1965
3295.05;1965
3295.15;1965
3295.25;1963
3295.35;1962
3295.45;1961
3295.55;1964
3295.65;1964
3295.75;1965
3295.85;1966
3295.95;1971
3296.05;1965
3296.15;1964
3296.25;1961
3296.35;1959
3296.45;1961
3296.55;1959
3296.65;1960
3296.75;1958
3296.85;1958
3296.95;1956
3297.05;1956
3297.15;1954
3297.25;1954
3297.35;1954
3297.45;1953
3297.55;1954
3297.65;1953
3297.75;1952
3297.85;1951
3297.95;1949
3298.05;1948
3298.15;1952
3298.25;1949
3298.35;1950
3298.45;1950
3298.55;1950
3298.65;1949
3298.75;1946
3298.85;1944
3298.95;1941
3299.05;1941
3299.15;1938
3299.25;1944
3299.35;1943
3299.45;1943
3299.55;1942
3299.65;1939
3299.75;1939
3299.85;1937
3299.95;1937
3300.05;1936
3300.15;1934
3300.25;1932
3300.35;1933
3300.45;1931
3300.55;1931
3300.65;1931
3300.75;1930
3300.85;1929
3300.95;1929
3301.05;1926
3301.15;1926
3301.25;1925
3301.35;1920
3301.45;1922
3301.55;1921
3301.65;1919
3301.75;1918
3301.85;1916
3301.95;1913
3302.05;1909
3302.15;1907
3302.25;1906
3302.35;1909
3302.45;1909
3302.55;1913
3302.65;1915
3302.75;1916
3302.85;1916
3302.95;1916
3303.06;1915
3303.16;1913
3303.26;1912
3303.36;1911
3303.46;1911
3303.56;1911
3303.66;1914
3303.76;1913
3303.86;1911
3303.96;1909
3304.06;1909
3304.16;1908
3304.26;1908
3304.36;1909
3304.46;1907
3304.56;1911
3304.66;1906
3304.76;1905
3304.86;1904
3304.96;1904
3305.06;1905
3305.16;1903
3305.26;1902
3305.36;1899
3305.46;1898
3305.56;1896
3305.66;1896
3305.76;1895
3305.86;1895
3305.96;1896
3306.06;1897
3306.16;1896
3306.26;1895
3306.36;1894
3306.46;1892
3306.56;1892
3306.66;1893
3306.76;1896
3306.86;1893
3306.96;1891
3307.06;1889
3307.16;1887
3307.26;1885
3307.36;1885
3307.46;1884
3307.56;1882
3307.66;1881
3307.76;1875
3307.86;1877
3307.96;1876
3308.06;1878
3308.16;1877
3308.26;1876
3308.36;1877
3308.46;1875
3308.56;1875
3308.66;1873
3308.76;1872
3308.86;1870
3308.96;1871
3309.06;1868
3309.16;1868
3309.26;1869
3309.36;1869
3309.46;1869
3309.56;1869
3309.66;1868
3309.76;1868
3309.86;1867
3309.96;1863
3310.06;1866
3310.16;1864
3310.26;1864
3310.36;1864
3310.46;1866
3310.56;1862
3310.66;1860
3310.76;1858
3310.86;1856
3310.96;1858
3311.07;1856
3311.17;1858
3311.27;1858
3311.37;1858
3311.47;1858
3311.57;1855
3311.67;1854
3311.77;1852
3311.87;1850
3311.97;1847
3312.07;1845
3312.17;1841
3312.27;1842
3312.37;1842
3312.47;1842
3312.57;1842
3312.67;1843
3312.77;1842
3312.87;1843
3312.97;1844
3313.07;1844
3313.17;1849
3313.27;1843
3313.37;1842
3313.47;1841
3313.57;1840
3313.67;1839
3313.77;1839
3313.87;1839
3313.97;1837
3314.07;1836
3314.17;1834
3314.27;1836
3314.37;1835
3314.47;1837
3314.57;1838
3314.67;1838
3314.77;1837
3314.87;1838
3314.97;1834
3315.07;1831
3315.17;1831
3315.27;1829
3315.37;1831
3315.47;1832
3315.57;1832
3315.67;1832
3315.77;1831
3315.87;1828
3315.97;1830
3316.07;1830
3316.17;1828
3316.27;1826
3316.37;1819
3316.47;1821
3316.57;1818
3316.67;1817
3316.77;1816
3316.87;1817
3316.97;1816
3317.07;1817
3317.17;1817
3317.27;1816
3317.37;1818
3317.47;1816
3317.57;1818
3317.67;1816
3317.77;1816
3317.87;1815
3317.97;1814
3318.07;1813
3318.17;1813
3318.27;1812
3318.37;1810
3318.47;1809
3318.57;1806
3318.67;1810
3318.77;1810
3318.87;1811
3318.97;1811
3319.08;1814
3319.18;1811
3319.28;1811
3319.38;1810
3319.48;1808
3319.58;1811
3319.68;1808
3319.78;1807
3319.88;1805
3319.98;1803
3320.08;1801
3320.18;1798
3320.28;1797
3320.38;1796
3320.48;1794
3320.58;1794
3320.68;1794
3320.78;1792
3320.88;1794
3320.98;1794
3321.08;1795
3321.18;1796
3321.28;1796
3321.38;1794
3321.48;1792
3321.58;1789
3321.68;1787
3321.78;1789
3321.88;1784
3321.98;1784
3322.08;1782
3322.18;1781
3322.28;1778
3322.38;1777
3322.48;1776
3322.58;1776
3322.68;1775
3322.78;1773
3322.88;1776
3322.98;1774
3323.08;1776
3323.18;1776
3323.28;1776
3323.38;1776
3323.48;1776
3323.58;1775
3323.68;1775
3323.78;1775
3323.88;1774
3323.98;1775
3324.08;1772
3324.18;1771
3324.28;1771
3324.38;1770
3324.48;1768
3324.58;1772
3324.68;1771
3324.78;1769
3324.88;1768
3324.98;1764
3325.08;1767
3325.18;1764
3325.28;1764
3325.38;1763
3325.48;1762
3325.58;1762
3325.68;1763
3325.78;1764
3325.88;1764
3325.98;1763
3326.08;1761
3326.18;1762
3326.28;1760
3326.38;1759
3326.48;1758
3326.58;1756
3326.68;1752
3326.78;1752
3326.88;1752
3326.98;1752
3327.09;1752
3327.19;1746
3327.29;1748
3327.39;1747
3327.49;1746
3327.59;1744
3327.69;1748
3327.79;1742
3327.89;1740
3327.99;1739
3328.09;1738
3328.19;1741
3328.29;1738
3328.39;1737
3328.49;1734
3328.59;1733
3328.69;1734
3328.79;1734
3328.89;1735
3328.99;1737
3329.09;1739
3329.19;1738
3329.29;1737
3329.39;1735
3329.49;1736
3329.59;1734
3329.69;1733
3329.79;1731
3329.89;1732
3329.99;1728
3330.09;1726
3330.19;1726
3330.29;1726
3330.39;1729
3330.49;1728
3330.59;1728
3330.69;1728
3330.79;1728
3330.89;1726
3330.99;1727
3331.09;1725
3331.19;1723
3331.29;1723
3331.39;1722
3331.49;1725
3331.59;1723
3331.69;1724
3331.79;1721
3331.89;1719
3331.99;1718
3332.09;1718
3332.19;1715
3332.29;1714
3332.39;1715
3332.49;1715
3332.59;1714
3332.69;1711
3332.79;1711
3332.89;1712
3332.99;1712
3333.09;1709
3333.19;1712
3333.29;1711
3333.39;1710
3333.49;1709
3333.59;1705
3333.69;1707
3333.79;1705
3333.89;1705
3333.99;1704
3334.09;1704
3334.19;1701
3334.29;1700
3334.39;1700
3334.49;1700
3334.59;1699
3334.69;1699
3334.79;1699
3334.89;1696
3334.99;1695
3335.1;1694
3335.2;1694
3335.3;1693
3335.4;1694
3335.5;1695
3335.6;1694
3335.7;1694
3335.8;1691
3335.9;1692
3336;1691
3336.1;1693
3336.2;1694
3336.3;1698
3336.4;1693
3336.5;1694
3336.6;1692
3336.7;1691
3336.8;1693
3336.9;1690
3337;1692
3337.1;1691
3337.2;1692
3337.3;1694
3337.4;1691
3337.5;1689
3337.6;1690
3337.7;1689
3337.8;1688
3337.9;1687
3338;1686
3338.1;1687
3338.2;1686
3338.3;1686
3338.4;1685
3338.5;1684
3338.6;1679
3338.7;1677
3338.8;1675
3338.9;1673
3339;1672
3339.1;1666
3339.2;1664
3339.3;1664
3339.4;1663
3339.5;1661
3339.6;1665
3339.7;1664
3339.8;1665
3339.9;1666
3340;1664
3340.1;1669
3340.2;1671
3340.3;1672
3340.4;1672
3340.5;1670
3340.6;1668
3340.7;1668
3340.8;1665
3340.9;1664
3341;1665
3341.1;1664
3341.2;1664
3341.3;1662
3341.4;1660
3341.5;1659
3341.6;1658
3341.7;1653
3341.8;1656
3341.9;1656
3342;1654
3342.1;1654
3342.2;1651
3342.3;1652
3342.4;1650
3342.5;1651
3342.6;1650
3342.7;1648
3342.8;1646
3342.9;1645
3343.01;1644
3343.11;1642
3343.21;1640
3343.31;1642
3343.41;1644
3343.51;1643
3343.61;1643
3343.71;1642
3343.81;1641
3343.91;1640
3344.01;1642
3344.11;1642
3344.21;1643
3344.31;1643
3344.41;1641
3344.51;1643
3344.61;1642
3344.71;1642
3344.81;1641
3344.91;1645
3345.01;1638
3345.11;1636
3345.21;1634
3345.31;1632
3345.41;1632
3345.51;1627
3345.61;1628
3345.71;1626
3345.81;1625
3345.91;1624
3346.01;1623
3346.11;1622
3346.21;1621
3346.31;1620
3346.41;1620
3346.51;1620
3346.61;1618
3346.71;1620
3346.81;1618
3346.91;1618
3347.01;1618
3347.11;1621
3347.21;1619
3347.31;1621
3347.41;1621
3347.51;1621
3347.61;1622
3347.71;1620
3347.81;1621
3347.91;1620
3348.01;1619
3348.11;1617
3348.21;1617
3348.31;1616
3348.41;1615
3348.51;1614
3348.61;1612
3348.71;1612
3348.81;1607
3348.91;1606
3349.01;1605
3349.11;1602
3349.21;1601
3349.31;1602
3349.41;1602
3349.51;1604
3349.61;1606
3349.71;1606
3349.81;1608
3349.91;1606
3350.01;1606
3350.11;1607
3350.21;1606
3350.31;1601
3350.41;1604
3350.51;1601
3350.61;1600
3350.71;1599
3350.81;1597
3350.91;1599
3351.02;1599
3351.12;1600
3351.22;1600
3351.32;1601
3351.42;1599
3351.52;1600
3351.62;1596
3351.72;1594
3351.82;1594
3351.92;1592
3352.02;1593
3352.12;1591
3352.22;1591
3352.32;1591
3352.42;1591
3352.52;1589
3352.62;1591
3352.72;1590
3352.82;1589
3352.92;1589
3353.02;1587
3353.12;1588
3353.22;1585
3353.32;1584
3353.42;1584
3353.52;1589
3353.62;1585
3353.72;1585
3353.82;1583
3353.92;1581
3354.02;1582
3354.12;1578
3354.22;1577
3354.32;1576
3354.42;1575
3354.52;1575
3354.62;1575
3354.72;1573
3354.82;1572
3354.92;1572
3355.02;1572
3355.12;1571
3355.22;1571
3355.32;1572
3355.42;1572
3355.52;1573
3355.62;1573
3355.72;1576
3355.82;1575
3355.92;1575
3356.02;1573
3356.12;1570
3356.22;1570
3356.32;1567
3356.42;1567
3356.52;1566
3356.62;1564
3356.72;1560
3356.82;1561
3356.92;1562
3357.02;1561
3357.12;1562
3357.22;1559
3357.32;1559
3357.42;1556
3357.52;1557
3357.62;1556
3357.72;1555
3357.82;1553
3357.92;1553
3358.02;1551
3358.12;1551
3358.22;1551
3358.32;1550
3358.42;1551
3358.52;1551
3358.62;1552
3358.72;1551
3358.82;1550
3358.92;1545
3359.03;1547
3359.13;1546
3359.23;1546
3359.33;1545
3359.43;1541
3359.53;1541
3359.63;1539
3359.73;1539
3359.83;1537
3359.93;1536
3360.03;1535
3360.13;1535
3360.23;1534
3360.33;1535
3360.43;1534
3360.53;1534
3360.63;1538
3360.73;1538
3360.83;1540
3360.93;1539
3361.03;1538
3361.13;1534
3361.23;1535
3361.33;1534
3361.43;1533
3361.53;1532
3361.63;1528
3361.73;1530
3361.83;1529
3361.93;1528
3362.03;1530
3362.13;1535
3362.23;1530
3362.33;1531
3362.43;1530
3362.53;1529
3362.63;1530
3362.73;1525
3362.83;1524
3362.93;1522
3363.03;1522
3363.13;1522
3363.23;1521
3363.33;1520
3363.43;1521
3363.53;1521
3363.63;1521
3363.73;1520
3363.83;1517
3363.93;1518
3364.03;1516
3364.13;1515
3364.23;1515
3364.33;1515
3364.43;1511
3364.53;1511
3364.63;1510
3364.73;1509
3364.83;1511
3364.93;1510
3365.03;1510
3365.13;1509
3365.23;1509
3365.33;1507
3365.43;1510
3365.53;1507
3365.63;1507
3365.73;1506
3365.83;1503
3365.93;1504
3366.03;1502
3366.13;1504
3366.23;1504
3366.33;1504
3366.43;1503
3366.53;1505
3366.63;1503
3366.73;1502
3366.83;1500
3366.93;1499
3367.04;1500
3367.14;1500
3367.24;1498
3367.34;1497
3367.44;1497
3367.54;1493
3367.64;1496
3367.74;1496
3367.84;1495
3367.94;1495
3368.04;1493
3368.14;1494
3368.24;1492
3368.34;1492
3368.44;1492
3368.54;1493
3368.64;1491
3368.74;1490
3368.84;1491
3368.94;1489
3369.04;1488
3369.14;1488
